test_id,model,dataset,datasetSize,threads,queryName,queryType,elapsedTime,numEntities,numMachines,querySelectivity,temporalRangeIndex,iteration
2a98d11b-cf58-46cb-8b4e-36635e05ecdb,STGraph,smartbench,small,2,AgentHistory,edgesDirection,18,1,1,None,0,2
9af1a7d0-d4cd-4d15-a2e0-9cc6585620f9,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,3
9af1a7d0-d4cd-4d15-a2e0-9cc6585620f9,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,890,100,1,None,0,3
9af1a7d0-d4cd-4d15-a2e0-9cc6585620f9,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,832,100,1,None,0,3
9af1a7d0-d4cd-4d15-a2e0-9cc6585620f9,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,876,8,1,None,0,3
9af1a7d0-d4cd-4d15-a2e0-9cc6585620f9,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1935,100,1,None,0,3
9af1a7d0-d4cd-4d15-a2e0-9cc6585620f9,STGraph,smartbench,small,2,AgentHistory,edgesDirection,21,1,1,None,0,3
f2ac8469-583e-4405-86cf-ebb300fc804f,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,4
f2ac8469-583e-4405-86cf-ebb300fc804f,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,912,100,1,None,0,4
f2ac8469-583e-4405-86cf-ebb300fc804f,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,813,100,1,None,0,4
f2ac8469-583e-4405-86cf-ebb300fc804f,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,888,8,1,None,0,4
f2ac8469-583e-4405-86cf-ebb300fc804f,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1932,100,1,None,0,4
f2ac8469-583e-4405-86cf-ebb300fc804f,STGraph,smartbench,small,2,AgentHistory,edgesDirection,21,1,1,None,0,4
febeee5f-7d58-44c4-a1ba-287d8e6f3c2e,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,2,10,1,None,0,5
febeee5f-7d58-44c4-a1ba-287d8e6f3c2e,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,885,100,1,None,0,5
febeee5f-7d58-44c4-a1ba-287d8e6f3c2e,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,890,100,1,None,0,5
febeee5f-7d58-44c4-a1ba-287d8e6f3c2e,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,878,8,1,None,0,5
febeee5f-7d58-44c4-a1ba-287d8e6f3c2e,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1936,100,1,None,0,5
febeee5f-7d58-44c4-a1ba-287d8e6f3c2e,STGraph,smartbench,small,2,AgentHistory,edgesDirection,23,1,1,None,0,5
8791de1e-cb5c-46ff-8c86-a4c6cf9b52a0,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,6
8791de1e-cb5c-46ff-8c86-a4c6cf9b52a0,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,897,100,1,None,0,6
8791de1e-cb5c-46ff-8c86-a4c6cf9b52a0,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,844,100,1,None,0,6
8791de1e-cb5c-46ff-8c86-a4c6cf9b52a0,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,886,8,1,None,0,6
8791de1e-cb5c-46ff-8c86-a4c6cf9b52a0,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1929,100,1,None,0,6
8791de1e-cb5c-46ff-8c86-a4c6cf9b52a0,STGraph,smartbench,small,2,AgentHistory,edgesDirection,20,1,1,None,0,6
f64e9df6-b12c-4d98-a2f6-3b9cbae293c6,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,2,10,1,None,0,7
f64e9df6-b12c-4d98-a2f6-3b9cbae293c6,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,893,100,1,None,0,7
f64e9df6-b12c-4d98-a2f6-3b9cbae293c6,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,828,100,1,None,0,7
f64e9df6-b12c-4d98-a2f6-3b9cbae293c6,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,884,8,1,None,0,7
f64e9df6-b12c-4d98-a2f6-3b9cbae293c6,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1986,100,1,None,0,7
f64e9df6-b12c-4d98-a2f6-3b9cbae293c6,STGraph,smartbench,small,2,AgentHistory,edgesDirection,21,1,1,None,0,7
ba058c84-abf4-4088-a237-ab143e138032,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,3,10,1,None,0,8
ba058c84-abf4-4088-a237-ab143e138032,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,891,100,1,None,0,8
ba058c84-abf4-4088-a237-ab143e138032,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,830,100,1,None,0,8
ba058c84-abf4-4088-a237-ab143e138032,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,852,8,1,None,0,8
ba058c84-abf4-4088-a237-ab143e138032,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1941,100,1,None,0,8
ba058c84-abf4-4088-a237-ab143e138032,STGraph,smartbench,small,2,AgentHistory,edgesDirection,21,1,1,None,0,8
bdcb1344-b4e4-4fa7-a8ac-814457344b02,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,9
bdcb1344-b4e4-4fa7-a8ac-814457344b02,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,883,100,1,None,0,9
bdcb1344-b4e4-4fa7-a8ac-814457344b02,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,849,100,1,None,0,9
bdcb1344-b4e4-4fa7-a8ac-814457344b02,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,853,8,1,None,0,9
bdcb1344-b4e4-4fa7-a8ac-814457344b02,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1938,100,1,None,0,9
bdcb1344-b4e4-4fa7-a8ac-814457344b02,STGraph,smartbench,small,2,AgentHistory,edgesDirection,23,1,1,None,0,9
f0a1b162-ab8c-4757-a5f7-495ca884cae1,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,3,10,1,None,0,10
f0a1b162-ab8c-4757-a5f7-495ca884cae1,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,884,100,1,None,0,10
f0a1b162-ab8c-4757-a5f7-495ca884cae1,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,827,100,1,None,0,10
f0a1b162-ab8c-4757-a5f7-495ca884cae1,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,876,8,1,None,0,10
f0a1b162-ab8c-4757-a5f7-495ca884cae1,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1958,100,1,None,0,10
f0a1b162-ab8c-4757-a5f7-495ca884cae1,STGraph,smartbench,small,2,AgentHistory,edgesDirection,20,1,1,None,0,10
f5b81a80-6cfd-47af-ac70-8bf86b2b50ab,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,2,10,1,None,0,11
f5b81a80-6cfd-47af-ac70-8bf86b2b50ab,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,917,100,1,None,0,11
f5b81a80-6cfd-47af-ac70-8bf86b2b50ab,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,828,100,1,None,0,11
f5b81a80-6cfd-47af-ac70-8bf86b2b50ab,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,870,8,1,None,0,11
f5b81a80-6cfd-47af-ac70-8bf86b2b50ab,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,2003,100,1,None,0,11
f5b81a80-6cfd-47af-ac70-8bf86b2b50ab,STGraph,smartbench,small,2,AgentHistory,edgesDirection,19,1,1,None,0,11
1b3c5d00-bd37-4241-846b-48a3b7226c64,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,12
1b3c5d00-bd37-4241-846b-48a3b7226c64,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,889,100,1,None,0,12
1b3c5d00-bd37-4241-846b-48a3b7226c64,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,871,100,1,None,0,12
1b3c5d00-bd37-4241-846b-48a3b7226c64,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,876,8,1,None,0,12
1b3c5d00-bd37-4241-846b-48a3b7226c64,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1933,100,1,None,0,12
1b3c5d00-bd37-4241-846b-48a3b7226c64,STGraph,smartbench,small,2,AgentHistory,edgesDirection,19,1,1,None,0,12
5c2447df-9548-4a3e-b9f4-fa0e672496d2,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,2,10,1,None,0,13
5c2447df-9548-4a3e-b9f4-fa0e672496d2,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,894,100,1,None,0,13
5c2447df-9548-4a3e-b9f4-fa0e672496d2,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,843,100,1,None,0,13
5c2447df-9548-4a3e-b9f4-fa0e672496d2,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,906,8,1,None,0,13
5c2447df-9548-4a3e-b9f4-fa0e672496d2,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1992,100,1,None,0,13
5c2447df-9548-4a3e-b9f4-fa0e672496d2,STGraph,smartbench,small,2,AgentHistory,edgesDirection,22,1,1,None,0,13
3f544379-f6cb-4f9e-8c4b-9f1d5cd55460,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,14
3f544379-f6cb-4f9e-8c4b-9f1d5cd55460,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,910,100,1,None,0,14
3f544379-f6cb-4f9e-8c4b-9f1d5cd55460,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,857,100,1,None,0,14
3f544379-f6cb-4f9e-8c4b-9f1d5cd55460,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,921,8,1,None,0,14
3f544379-f6cb-4f9e-8c4b-9f1d5cd55460,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1928,100,1,None,0,14
3f544379-f6cb-4f9e-8c4b-9f1d5cd55460,STGraph,smartbench,small,2,AgentHistory,edgesDirection,20,1,1,None,0,14
ca6b3dc4-373d-4fe7-b1f6-7662d17178c9,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,15
ca6b3dc4-373d-4fe7-b1f6-7662d17178c9,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,947,100,1,None,0,15
ca6b3dc4-373d-4fe7-b1f6-7662d17178c9,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,852,100,1,None,0,15
ca6b3dc4-373d-4fe7-b1f6-7662d17178c9,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,947,8,1,None,0,15
ca6b3dc4-373d-4fe7-b1f6-7662d17178c9,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1913,100,1,None,0,15
ca6b3dc4-373d-4fe7-b1f6-7662d17178c9,STGraph,smartbench,small,2,AgentHistory,edgesDirection,19,1,1,None,0,15
7d0d06aa-0bca-4cb9-ab73-835e611ec3f7,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,16
7d0d06aa-0bca-4cb9-ab73-835e611ec3f7,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,898,100,1,None,0,16
7d0d06aa-0bca-4cb9-ab73-835e611ec3f7,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,876,100,1,None,0,16
7d0d06aa-0bca-4cb9-ab73-835e611ec3f7,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,898,8,1,None,0,16
7d0d06aa-0bca-4cb9-ab73-835e611ec3f7,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1852,100,1,None,0,16
7d0d06aa-0bca-4cb9-ab73-835e611ec3f7,STGraph,smartbench,small,2,AgentHistory,edgesDirection,21,1,1,None,0,16
39d9e738-09c5-4ed6-ba79-309ba6088402,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,2,10,1,None,0,17
39d9e738-09c5-4ed6-ba79-309ba6088402,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,908,100,1,None,0,17
39d9e738-09c5-4ed6-ba79-309ba6088402,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,925,100,1,None,0,17
39d9e738-09c5-4ed6-ba79-309ba6088402,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,929,8,1,None,0,17
39d9e738-09c5-4ed6-ba79-309ba6088402,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1849,100,1,None,0,17
39d9e738-09c5-4ed6-ba79-309ba6088402,STGraph,smartbench,small,2,AgentHistory,edgesDirection,17,1,1,None,0,17
2e816c2c-67b8-4dcb-8768-690467868e88,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,18
2e816c2c-67b8-4dcb-8768-690467868e88,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,887,100,1,None,0,18
2e816c2c-67b8-4dcb-8768-690467868e88,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,906,100,1,None,0,18
2e816c2c-67b8-4dcb-8768-690467868e88,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,910,8,1,None,0,18
2e816c2c-67b8-4dcb-8768-690467868e88,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1796,100,1,None,0,18
2e816c2c-67b8-4dcb-8768-690467868e88,STGraph,smartbench,small,2,AgentHistory,edgesDirection,18,1,1,None,0,18
2b7444cc-5115-4f4d-8e65-bc7f644b7001,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,2,10,1,None,0,19
2b7444cc-5115-4f4d-8e65-bc7f644b7001,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,877,100,1,None,0,19
2b7444cc-5115-4f4d-8e65-bc7f644b7001,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,824,100,1,None,0,19
2b7444cc-5115-4f4d-8e65-bc7f644b7001,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,916,8,1,None,0,19
2b7444cc-5115-4f4d-8e65-bc7f644b7001,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1753,100,1,None,0,19
2b7444cc-5115-4f4d-8e65-bc7f644b7001,STGraph,smartbench,small,2,AgentHistory,edgesDirection,18,1,1,None,0,19
0caa3bcd-c3e8-4d2d-9153-5275dd6b8c4a,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,20
0caa3bcd-c3e8-4d2d-9153-5275dd6b8c4a,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,871,100,1,None,0,20
0caa3bcd-c3e8-4d2d-9153-5275dd6b8c4a,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,836,100,1,None,0,20
0caa3bcd-c3e8-4d2d-9153-5275dd6b8c4a,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,853,8,1,None,0,20
0caa3bcd-c3e8-4d2d-9153-5275dd6b8c4a,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1735,100,1,None,0,20
0caa3bcd-c3e8-4d2d-9153-5275dd6b8c4a,STGraph,smartbench,small,2,AgentHistory,edgesDirection,20,1,1,None,0,20
48aa7300-d3b8-443c-9e52-f3098c94962d,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,21
48aa7300-d3b8-443c-9e52-f3098c94962d,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,887,100,1,None,0,21
48aa7300-d3b8-443c-9e52-f3098c94962d,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,825,100,1,None,0,21
48aa7300-d3b8-443c-9e52-f3098c94962d,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,862,8,1,None,0,21
48aa7300-d3b8-443c-9e52-f3098c94962d,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1756,100,1,None,0,21
48aa7300-d3b8-443c-9e52-f3098c94962d,STGraph,smartbench,small,2,AgentHistory,edgesDirection,23,1,1,None,0,21
42e60b20-7e6a-4721-a637-d93a1aacb536,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,22
42e60b20-7e6a-4721-a637-d93a1aacb536,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,847,100,1,None,0,22
42e60b20-7e6a-4721-a637-d93a1aacb536,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,812,100,1,None,0,22
42e60b20-7e6a-4721-a637-d93a1aacb536,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,882,8,1,None,0,22
42e60b20-7e6a-4721-a637-d93a1aacb536,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1758,100,1,None,0,22
42e60b20-7e6a-4721-a637-d93a1aacb536,STGraph,smartbench,small,2,AgentHistory,edgesDirection,18,1,1,None,0,22
a0fa0065-261a-41bc-9c91-47f485564dc5,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,2,10,1,None,0,23
a0fa0065-261a-41bc-9c91-47f485564dc5,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,853,100,1,None,0,23
a0fa0065-261a-41bc-9c91-47f485564dc5,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,830,100,1,None,0,23
a0fa0065-261a-41bc-9c91-47f485564dc5,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,893,8,1,None,0,23
a0fa0065-261a-41bc-9c91-47f485564dc5,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1761,100,1,None,0,23
a0fa0065-261a-41bc-9c91-47f485564dc5,STGraph,smartbench,small,2,AgentHistory,edgesDirection,20,1,1,None,0,23
c9b7535a-b373-41dd-b43b-bad968a2822e,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,24
c9b7535a-b373-41dd-b43b-bad968a2822e,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,844,100,1,None,0,24
c9b7535a-b373-41dd-b43b-bad968a2822e,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,826,100,1,None,0,24
c9b7535a-b373-41dd-b43b-bad968a2822e,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,875,8,1,None,0,24
c9b7535a-b373-41dd-b43b-bad968a2822e,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1773,100,1,None,0,24
c9b7535a-b373-41dd-b43b-bad968a2822e,STGraph,smartbench,small,2,AgentHistory,edgesDirection,22,1,1,None,0,24
24daf8e0-9bcc-4b5c-b719-7f97db0eef3a,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,3,10,1,None,0,25
24daf8e0-9bcc-4b5c-b719-7f97db0eef3a,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,861,100,1,None,0,25
24daf8e0-9bcc-4b5c-b719-7f97db0eef3a,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,822,100,1,None,0,25
24daf8e0-9bcc-4b5c-b719-7f97db0eef3a,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,860,8,1,None,0,25
24daf8e0-9bcc-4b5c-b719-7f97db0eef3a,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1762,100,1,None,0,25
24daf8e0-9bcc-4b5c-b719-7f97db0eef3a,STGraph,smartbench,small,2,AgentHistory,edgesDirection,21,1,1,None,0,25
69948132-f7d6-402b-a70d-ca12c8cf38b7,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,26
69948132-f7d6-402b-a70d-ca12c8cf38b7,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,862,100,1,None,0,26
69948132-f7d6-402b-a70d-ca12c8cf38b7,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,820,100,1,None,0,26
69948132-f7d6-402b-a70d-ca12c8cf38b7,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,865,8,1,None,0,26
69948132-f7d6-402b-a70d-ca12c8cf38b7,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1793,100,1,None,0,26
69948132-f7d6-402b-a70d-ca12c8cf38b7,STGraph,smartbench,small,2,AgentHistory,edgesDirection,25,1,1,None,0,26
9f81aa62-ea5f-45bc-960b-5c975b095391,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,27
9f81aa62-ea5f-45bc-960b-5c975b095391,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,853,100,1,None,0,27
9f81aa62-ea5f-45bc-960b-5c975b095391,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,822,100,1,None,0,27
9f81aa62-ea5f-45bc-960b-5c975b095391,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,860,8,1,None,0,27
9f81aa62-ea5f-45bc-960b-5c975b095391,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1778,100,1,None,0,27
9f81aa62-ea5f-45bc-960b-5c975b095391,STGraph,smartbench,small,2,AgentHistory,edgesDirection,20,1,1,None,0,27
36a101ec-e0fa-43f9-8bef-e7630d1ae5b8,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,28
36a101ec-e0fa-43f9-8bef-e7630d1ae5b8,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,859,100,1,None,0,28
36a101ec-e0fa-43f9-8bef-e7630d1ae5b8,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,822,100,1,None,0,28
36a101ec-e0fa-43f9-8bef-e7630d1ae5b8,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,892,8,1,None,0,28
36a101ec-e0fa-43f9-8bef-e7630d1ae5b8,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1780,100,1,None,0,28
36a101ec-e0fa-43f9-8bef-e7630d1ae5b8,STGraph,smartbench,small,2,AgentHistory,edgesDirection,18,1,1,None,0,28
1021f775-bd47-4e13-9b62-0afbf95d6e61,STGraph,smartbench,small,2,EnvironmentCoverage,edgesDirection,1,10,1,None,0,29
1021f775-bd47-4e13-9b62-0afbf95d6e61,STGraph,smartbench,small,2,EnvironmentAggregate,edgesDirection,847,100,1,None,0,29
1021f775-bd47-4e13-9b62-0afbf95d6e61,STGraph,smartbench,small,2,MaintenanceOwners,edgesDirection,813,100,1,None,0,29
1021f775-bd47-4e13-9b62-0afbf95d6e61,STGraph,smartbench,small,2,EnvironmentAlert,edgesDirection,879,8,1,None,0,29
1021f775-bd47-4e13-9b62-0afbf95d6e61,STGraph,smartbench,small,2,AgentOutlier,edgesDirection,1785,100,1,None,0,29
1021f775-bd47-4e13-9b62-0afbf95d6e61,STGraph,smartbench,small,2,AgentHistory,edgesDirection,22,1,1,None,0,29
8c7e2615-b7b9-404d-a46f-7d86f08ed130,STGraph,smartbench,small,4,EnvironmentCoverage,edgesDirection,36,10,1,None,0,0
8c7e2615-b7b9-404d-a46f-7d86f08ed130,STGraph,smartbench,small,4,EnvironmentAggregate,edgesDirection,701,100,1,None,0,0
8c7e2615-b7b9-404d-a46f-7d86f08ed130,STGraph,smartbench,small,4,MaintenanceOwners,edgesDirection,767,100,1,None,0,0
8c7e2615-b7b9-404d-a46f-7d86f08ed130,STGraph,smartbench,small,4,EnvironmentAlert,edgesDirection,536,8,1,None,0,0
8c7e2615-b7b9-404d-a46f-7d86f08ed130,STGraph,smartbench,small,4,AgentOutlier,edgesDirection,1051,100,1,None,0,0
8c7e2615-b7b9-404d-a46f-7d86f08ed130,STGraph,smartbench,small,4,AgentHistory,edgesDirection,24,1,1,None,0,0
41785e8c-c73c-45e5-a241-5ebaf216541f,STGraph,smartbench,small,4,EnvironmentCoverage,edgesDirection,3,10,1,None,0,1
41785e8c-c73c-45e5-a241-5ebaf216541f,STGraph,smartbench,small,4,EnvironmentAggregate,edgesDirection,625,100,1,None,0,1
41785e8c-c73c-45e5-a241-5ebaf216541f,STGraph,smartbench,small,4,MaintenanceOwners,edgesDirection,497,100,1,None,0,1
41785e8c-c73c-45e5-a241-5ebaf216541f,STGraph,smartbench,small,4,EnvironmentAlert,edgesDirection,508,8,1,None,0,1
41785e8c-c73c-45e5-a241-5ebaf216541f,STGraph,smartbench,small,4,AgentOutlier,edgesDirection,928,100,1,None,0,1
41785e8c-c73c-45e5-a241-5ebaf216541f,STGraph,smartbench,small,4,AgentHistory,edgesDirection,21,1,1,None,0,1
31f8294f-9449-4351-a795-01cccc886ebf,STGraph,smartbench,small,4,EnvironmentCoverage,edgesDirection,3,10,1,None,0,2
31f8294f-9449-4351-a795-01cccc886ebf,STGraph,smartbench,small,4,EnvironmentAggregate,edgesDirection,564,100,1,None,0,2
31f8294f-9449-4351-a795-01cccc886ebf,STGraph,smartbench,small,4,MaintenanceOwners,edgesDirection,469,100,1,None,0,2
31f8294f-9449-4351-a795-01cccc886ebf,STGraph,smartbench,small,4,EnvironmentAlert,edgesDirection,506,8,1,None,0,2
31f8294f-9449-4351-a795-01cccc886ebf,STGraph,smartbench,small,4,AgentOutlier,edgesDirection,919,100,1,None,0,2
31f8294f-9449-4351-a795-01cccc886ebf,STGraph,smartbench,small,4,AgentHistory,edgesDirection,25,1,1,None,0,2
8ddda038-7d64-48a9-bdd8-6a01a34d56e1,STGraph,smartbench,small,4,EnvironmentCoverage,edgesDirection,2,10,1,None,0,3
8ddda038-7d64-48a9-bdd8-6a01a34d56e1,STGraph,smartbench,small,4,EnvironmentAggregate,edgesDirection,501,100,1,None,0,3
8ddda038-7d64-48a9-bdd8-6a01a34d56e1,STGraph,smartbench,small,4,MaintenanceOwners,edgesDirection,508,100,1,None,0,3
8ddda038-7d64-48a9-bdd8-6a01a34d56e1,STGraph,smartbench,small,4,EnvironmentAlert,edgesDirection,532,8,1,None,0,3
8ddda038-7d64-48a9-bdd8-6a01a34d56e1,STGraph,smartbench,small,4,AgentOutlier,edgesDirection,921,100,1,None,0,3
8ddda038-7d64-48a9-bdd8-6a01a34d56e1,STGraph,smartbench,small,4,AgentHistory,edgesDirection,23,1,1,None,0,3
a0fba6ea-da6f-4585-8f03-cb6ce6268e1b,STGraph,smartbench,small,4,EnvironmentCoverage,edgesDirection,2,10,1,None,0,4
a0fba6ea-da6f-4585-8f03-cb6ce6268e1b,STGraph,smartbench,small,4,EnvironmentAggregate,edgesDirection,502,100,1,None,0,4
a0fba6ea-da6f-4585-8f03-cb6ce6268e1b,STGraph,smartbench,small,4,MaintenanceOwners,edgesDirection,513,100,1,None,0,4
a0fba6ea-da6f-4585-8f03-cb6ce6268e1b,STGraph,smartbench,small,4,EnvironmentAlert,edgesDirection,513,8,1,None,0,4
a0fba6ea-da6f-4585-8f03-cb6ce6268e1b,STGraph,smartbench,small,4,AgentOutlier,edgesDirection,938,100,1,None,0,4
a0fba6ea-da6f-4585-8f03-cb6ce6268e1b,STGraph,smartbench,small,4,AgentHistory,edgesDirection,23,1,1,None,0,4
ae02d123-0fa7-41e4-b46b-bd2805b41932,STGraph,smartbench,small,4,EnvironmentCoverage,edgesDirection,1,10,1,None,0,5
ae02d123-0fa7-41e4-b46b-bd2805b41932,STGraph,smartbench,small,4,EnvironmentAggregate,edgesDirection,498,100,1,None,0,5
